"","clust","dim 1","dim 2","dim 3","per agent - food consumers","per agent - food retailers","per agent - food distributors transporters","per agent - food producers","per agent - generic agents","per agent - food traders","per agent - non-food agents other","per agent - no agents","per agent - political entities","per agent - food storers and processors","modelling - primary or secondary","per model - biophysical domain","modelling - data quan spatial","per model - economic domain","per model - logistic domain","per model - social domain","per model - ABM","per model - cellular automata","per model - CGE model","per model - mathematical other","per model - microsimulation model","per model - optimisation","per model - PE model","per model - statistical/econometric","per model - system dynamics model","modelling - aggregated quantitative","modelling - disaggregated qualitative","modelling - disaggregated quantitative","food - consumption","food - distribution & transport","food - production*","food - retail","food - storage and processing","food - trade & wholesale","food - cereals & cereal products","food - compisite foods*","food - composite crops*","food - fodder crops and derived products","food - fruits and derived products","food - livestock and animal sourced foods**","food - non-food crops and derived products**","food - oil crops and vegetable oils and fats**","food - pulses, nuts, and derived products**","food - roots and tubers, and derived products","food - seeds for planting*","food - stimulant crops, sugar crops, derived products, and additives**","food - vegetables and derived products","spatial & temporal - spatial extent [m2]","spatial & temporal - temporal resolution [d]","spatial & temporal - temporal extent [d]","spatial & temporal - spatial resolution [m2]","spatial & temporal - ref quan scale","spatial & temporal - geographic representation","spatial & temporal - hypothetical representation","spatial - East Asia & Pacific","spatial - Europe & Central Asia","spatial - Latin America & Caribbean","spatial - Middle East & North Africa","spatial - NA","spatial - North America","spatial - South Asia","spatial - Sub-Saharan Africa","per measure - communal","per measure - process-based simulation","per measure - spatially targeted?","per measure - private","per measure - public","per measure - effect-based simulation","gov - obj access","gov - obj availability","gov - obj environmental/climate","gov - obj health & wellbeing","gov - obj infrastructure, logistics & technology","gov - obj macro-economic","gov - obj other","gov - obj stability","gov - obj utilisation","gov - At-large processing","gov - At-large storage and custody","gov - At-large treatment","gov - Bearer-directed payments","gov - Bespoke messages","gov - Bounties","gov - Conditional tokens","gov - Conduits","gov - Contracts","gov - Enablements","gov - Group-targeted constraints","gov - Group-targeted messages","gov - Group-targeted transportation and distribution","gov - Group treatnent","gov - Open compacts","gov - Open permits","gov - Packaged self-serve messages","gov - Processing","gov - Propaganda","gov - Standard constraints","gov - Storage and custody","gov - Transfers","gov - Transport and distribution","per effect - intended?","per effect - global impact","per effect - impact within jurisdiction","per effect - impact outside jurisdiction","aff food consumers","aff food distributors transporters","aff food producers","aff food retailers","aff food storers and processors","aff food traders","aff generic agents","aff other non-food agents","aff political entities","FS - access","FS - availability","FS - stability","FS - utilisation","Document"
"817","3",1.89868657368841,0.396205542707552,-0.636656415556011,"no","no","no","no","yes","no","no","no","yes","no","secondary","no",1,"yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no",3.31212e+11,NA,NA,NA,4,"no","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","assumed","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Ha 2015"
"818","3",1.71623647079783,0.55392440561503,-0.378323315048767,"no","no","no","no","yes","no","no","no","yes","no","secondary","no",1,"yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no",3.31212e+11,NA,NA,NA,4,"no","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","assumed","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Ha 2015"
"819","3",1.62596399284751,0.450274023565087,-0.403299035302163,"no","no","no","no","yes","no","no","no","yes","no","secondary","no",1,"yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no",3.31212e+11,NA,NA,NA,4,"no","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","assumed","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","Ha 2015"
"820","3",1.45724129537963,0.488642729965642,-0.203266694619764,"no","no","no","no","yes","no","no","no","yes","no","secondary","no",1,"yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no",3.31212e+11,NA,NA,NA,4,"no","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","assumed","yes","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Ha 2015"
"821","2",0.438175191485984,1.00450276747976,0.595124717267103,"yes","no","no","no","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no",NA,NA,NA,NA,5,"no","no","no","no","no","no","no","no","no","yes","no","abstract","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Haggblade 2017"
"822","2",0.278643047302434,1.10629310259716,0.781206597364297,"yes","no","no","no","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no",NA,NA,NA,NA,5,"no","no","no","no","no","no","no","no","no","yes","no","abstract","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Haggblade 2017"
"823","2",0.0196478718842298,1.04101142694777,0.9562632177933,"yes","no","no","no","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no",NA,NA,NA,NA,5,"no","no","no","no","no","no","no","no","no","yes","no","abstract","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Haggblade 2017"
"827","4",1.40264619756317,-0.717281010727193,0.327956750445005,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Hansen 2011"
"828","4",1.24311405337962,-0.615490675609797,0.514038630542199,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"829","4",0.887723034657617,-0.332823054395876,0.280070190616758,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"830","4",1.22938664795692,-0.496140519102874,0.572339390367044,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"831","4",0.780403359876048,-0.492737080861212,0.713882353330474,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","Hansen 2011"
"832","2",0.188945596517368,-0.226722752986507,0.0715948797403086,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Hansen 2011"
"833","4",0.756394396052165,-0.291936161243201,0.557367075948751,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Hansen 2011"
"834","4",1.56471391084197,-0.650718859554214,0.353854828943197,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Hansen 2011"
"835","4",1.40518176665841,-0.548928524436819,0.539936709040391,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"836","4",1.04979074793642,-0.266260903222897,0.30596826911495,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"837","4",1.39145436123572,-0.429578367929895,0.598237468865237,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"838","4",0.942471073154847,-0.426174929688233,0.739780431828666,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","yes","no","Hansen 2011"
"839","3",0.351013309796166,-0.160160601813528,0.0974929582385006,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Hansen 2011"
"840","4",0.918462109330963,-0.225374010070221,0.583265154446942,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","yes","yes","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Hansen 2011"
"841","4",1.43430430412237,-0.654163225804567,0.726155152933089,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Hansen 2011"
"842","4",0.380135847260121,-0.265395303181277,0.283711402131198,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Hansen 2011"
"843","4",1.59383644830592,-0.755953560921964,0.540073272835895,"yes","no","no","yes","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","yes","no","yes","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no",5.101e+14,365,3652,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Hansen 2011"
